s,lift,drag
11.3,59.9994089162596,4.468632578033539
11.35,58.19197651941052,5.221521003895563
11.4,61.91223692999772,6.1840909160108675
11.450000000000001,59.71801570413825,2.8123673052302367
11.5,60.51560042091986,4.18583783780139
11.55,59.68294415616972,4.702022536483304
11.6,60.94024865869346,5.5586025579945995
11.65,56.547381995358165,6.162952427857631
11.700000000000001,60.57517868509117,4.802557150103274
11.75,62.55333549939524,7.7505705523861055
11.8,58.13861402237748,6.854737346555705
11.85,61.1379389290725,6.7325091369400525
11.9,58.76288522555603,7.22529973421331
11.950000000000001,56.95204900236154,5.928541804351736
12,58.26665450054741,6.161661919672048
12.05,59.48461053444207,6.622319131410035
12.1,59.240842881376246,6.923059015750819
12.15,59.602895009920026,5.622622620650114
12.200000000000001,56.14022630742633,3.771057848206436
12.25,58.94676650390665,7.330446157232274
12.3,60.39811292433483,5.361604631333372
12.35,60.32245853641521,6.901222880387939
12.4,57.89037739807756,2.5207754281930668
12.450000000000001,60.86116092355597,5.425995623631048
12.5,60.96186058420115,5.18388495784413
12.55,59.40392990975919,6.736540009377148
12.6,60.52717601332425,5.614654506614643
12.65,57.14222503702094,7.160517139849484
12.700000000000001,59.58771622355502,5.3955366387984425
12.75,62.15376382636492,4.901081831937838
12.8,57.55591568597146,4.87089317208512
12.85,60.91133141654987,5.833331443671267
12.9,59.28941140089051,6.536980108881449
12.950000000000001,58.95063078448329,8.561392295302236
13,61.348499365809054,7.396409785609393
13.05,62.351815471931,3.323675932206645
13.1,57.99662229274149,7.42485230211567
13.15,61.51608151974959,4.779952218940498
13.200000000000001,59.10429877802577,7.386724422086958
13.25,60.00396568119417,6.305160979817123
13.3,57.57129332039659,5.01882945684079
13.35,60.8433341173516,6.905371116029521
13.4,61.51114122427971,4.858210685565554
13.450000000000001,55.31962602605641,6.161512142993942
13.5,56.80396030709204,7.093226745809213
13.55,58.5172365472617,7.643271940790304
13.6,57.18177410634429,5.799544719919432
13.65,60.21657293748005,4.44381666708189
13.700000000000001,61.53249465126264,7.8611194496652566
13.75,59.260733944900764,5.402585774354686
13.8,59.50956133502473,4.890463641063061
13.85,59.0347982993433,8.090400081007083
13.9,58.963798571461446,6.147545396743608
13.950000000000001,58.96923398421082,6.246541278052094
14,58.35225249699449,7.715982711108063
14.05,58.4693360386882,6.785326795789877
14.1,59.235199955879374,8.388142863331959
14.15,59.46875607972442,4.563668093885809
14.200000000000001,57.417007487746744,7.255567918415325
14.25,59.801411937214056,6.101938062649016
14.3,60.33656045434644,7.711522583916063
14.35,56.73006837530189,7.299743966880625
14.4,57.56906251521772,4.392762932637398
14.450000000000001,60.352467772590074,8.791683665829208
14.5,61.20021489719327,7.060291101102633
14.55,58.862247768389054,6.633350893143014
14.6,58.302532231275315,6.414574350833017
14.65,58.80492248847532,6.761722985540622
14.700000000000001,61.66960116584708,4.941625316755755
14.75,60.41289918306863,6.88228423854169
14.8,57.94995252813539,5.886548204245916
14.85,59.921759508360594,3.6605578613681558
14.9,61.38656550792112,6.719834972912144
14.950000000000001,58.02970235407285,7.364110670187421
15,59.68493951346668,4.815945619069546
15.05,58.06574231405351,6.754697772178715
15.1,60.427043129962144,6.831049517135997
15.15,62.173405469216064,6.309915561090064
15.200000000000001,59.38688593413938,5.486373213745408
15.25,58.11897297302481,3.1681746512649944
15.3,59.13815160949917,6.437471808243043
15.35,60.21175912354885,6.922975643899514
15.4,58.55200561148908,5.480995227161702
15.450000000000001,60.66264386209627,4.237800707670043
15.5,60.67884739496325,7.7713374291198125
15.55,57.68373736744037,5.46390530371215
15.6,59.14338302471099,7.108166893753646
15.65,59.99266161910444,8.28594344128897
15.700000000000001,62.32787720980284,8.094799524364543
15.75,59.231979042630925,4.816141239296348
15.8,59.338798339737146,4.553831472816999
15.85,60.835797417840936,7.6466155966285445
15.9,56.941526353038924,7.981487371787969
15.950000000000001,57.47633279721517,5.981527761222234
16,59.650417823152324,6.1964233567585465
16.05,60.51855886740998,7.979005482509641
16.1,60.37612819094983,6.63404384467307
16.150000000000002,59.79372222801838,7.029774623097642
16.200000000000003,59.487862016676964,4.041521769270443
16.250000000000004,60.140227687885684,7.149869366774077
16.3,59.30697714614107,8.889878027394563
16.35,59.978356582469424,5.810165221106687
16.400000000000002,60.84401313776654,5.522552836150727
16.450000000000003,60.62674887857447,6.2022768368013494
16.500000000000004,60.46082178035406,7.217061548186566
16.55,58.809500265674195,3.296479233823259
16.6,57.61759614224419,7.885386309615287
16.650000000000002,61.30496108599022,7.150622458003572
16.700000000000003,57.30019869728214,4.3358618418007175
16.750000000000004,58.62709206128363,5.842802449967752
16.8,58.940040954519546,4.262229038185983
16.85,56.63877332186458,5.177179205922498
16.900000000000002,57.76896485897617,7.236230008158696
16.950000000000003,60.2557360600671,5.151102132743422
17.000000000000004,60.12394132409903,3.7270181370224145
17.05,60.85280217032826,6.175186340021709
17.1,62.05564644535356,6.950340800883627
17.150000000000002,59.46122923606841,5.340377658909369
17.200000000000003,61.35786162190631,8.455925658053532
17.250000000000004,59.653525179391664,4.47512108747414
17.3,58.602215138133715,4.052148254930924
17.35,59.66563318651715,6.671613237905666
17.400000000000002,59.772925376434415,6.489263318857357
17.450000000000003,57.72496035252175,6.376413269947987
17.500000000000004,60.017039449925356,8.433866788303533
17.55,59.78098104931751,6.641236971022489
17.6,60.46920770180086,3.12440248447032
17.650000000000002,59.148666859893645,6.8026319970108675
17.700000000000003,58.99838885678238,5.170146111880388
17.750000000000004,59.5687153698893,6.607540142010059
17.8,57.95383931979965,5.025258746533299
17.85,60.4075225823874,5.420690834077819
17.900000000000002,61.11694540182401,3.8895347619167566
17.950000000000003,63.16314299777527,5.84060945806325
18.000000000000004,59.737874450665345,2.4594276754514484
18.05,57.795665389522505,4.929712562395299
18.1,60.36014861829206,7.332005943270007
18.150000000000002,59.818202075564656,5.523756685556037
18.200000000000003,58.08507825502484,8.786728960673585
18.250000000000004,57.56916664408699,5.804786065770624
18.3,59.84973347419294,8.466314454298095
18.35,59.88015221339352,5.652624266248534
18.400000000000002,60.237956064587394,5.905767371307702
18.450000000000003,57.30969228271828,4.860795763324269
18.500000000000004,60.201168192192156,6.718608719941081
18.55,58.262137853170564,6.953289362349048
18.6,57.031540120800074,6.023314387067853
18.650000000000002,60.031263363966325,4.690297659112794
18.700000000000003,59.65013978274001,5.170644155398136
18.750000000000004,58.030437720265134,5.225074014732442
18.8,60.84200024418453,6.66228925355377
18.85,56.50106324853009,4.441746800006994
18.900000000000002,59.879329528580634,5.899233357034086
18.950000000000003,59.44507990286867,6.904476136495514
19.000000000000004,60.97321379861454,4.852892862622213
19.05,55.54123994699897,6.60948198862746
19.1,60.01065179265624,6.788104395078955
19.150000000000002,57.67390031131553,7.511111488138068
19.200000000000003,60.48980691381042,5.807433649735165
19.250000000000004,56.62752399347255,6.6188774798722925
19.300000000000004,58.18105528236501,4.470220815995241
19.35,59.03246644910096,5.4631506110719155
19.400000000000002,57.67897683368671,6.528384823787788
19.450000000000003,62.47619034772681,5.216368334464184
19.500000000000004,58.8370756748267,6.962462453796917
19.550000000000004,60.195082907433935,6.021144940482854
19.6,62.349017215550234,5.888556919965182
19.650000000000002,57.68251671164533,5.123913245504836
19.700000000000003,59.412792568833204,5.603235821552279
19.750000000000004,59.65206113231014,5.073951928506798
19.800000000000004,59.75334143542353,4.262166918217045
19.85,58.973853005940434,6.582696652279648
19.900000000000002,61.34589428290507,5.8985579291203765
19.950000000000003,59.27899933401507,7.79398568537772
20.000000000000004,58.74441362049609,5.381074881848795
20.050000000000004,58.83051071851544,6.613699707675834
20.1,59.0929995747891,4.776850566930008
20.150000000000002,58.634285801442225,4.577788385386851
20.200000000000003,57.502784816565715,6.575457643808782
20.250000000000004,61.72324653823941,7.791818856886979
20.300000000000004,59.17156071254854,4.629493123843852
20.35,55.74483453284599,5.707985975597172
20.400000000000002,58.609652017840794,7.634735586692076
20.450000000000003,58.62586612886182,4.92958051342922
20.500000000000004,60.80631010060266,6.938282144044348
20.550000000000004,60.017015603489455,4.843318432133288
20.6,60.49963094276901,6.911240779259395
20.650000000000002,60.56160326098196,6.531717151390293
20.700000000000003,58.512241237151784,7.377177084946432
20.750000000000004,57.672990735196244,6.438883434397086
20.800000000000004,59.24909675744268,6.80690689244047
20.85,59.09023239006671,5.272276135841286
20.900000000000002,59.264021269436476,5.140986605077673
20.950000000000003,58.0999268823158,9.217054911285327
21.000000000000004,60.715795869193464,2.00542962762098
21.050000000000004,59.459896274367715,5.603618430269046
21.1,58.218287970098565,4.613692492019336
21.150000000000002,60.22640225474359,6.747232912191456
21.200000000000003,60.50568236362577,7.299965141503913
21.250000000000004,58.05196361830776,6.619852009763759
21.300000000000004,62.0257607403537,5.583961741220293
21.35,57.81471177348758,6.220301459381025
21.400000000000002,60.8016459554256,4.3642161376796
21.450000000000003,59.9869850967255,5.6628384755779235
21.500000000000004,60.592278760441005,6.024690679962655
21.550000000000004,58.42233843204175,5.025663884683697
21.6,62.494405099661385,7.754134750963504
21.650000000000002,57.48647160348804,6.907958397968915
21.700000000000003,59.27744560530939,5.1712139696880355
21.750000000000004,58.99151452320573,6.075405541276493
21.800000000000004,56.096173271575175,8.120833195222815
21.85,57.808343160678305,8.262077351744209
21.900000000000002,57.00103452459922,6.250898431700694
21.950000000000003,59.19636446980717,7.852449806384922
22.000000000000004,58.84055005128184,6.399953588976752
22.050000000000004,60.48618333683378,4.496333580801014
22.1,61.623127104301624,8.816944567486736
22.150000000000002,58.338932807699095,6.435407645723709
22.200000000000003,59.60333928738647,4.671156989031009
22.250000000000004,60.56570280244189,6.212358393579923
22.300000000000004,57.98982860470498,4.183227736522491
22.35,60.313769084193325,2.121035739182797
22.400000000000002,59.03366396146487,4.536838834976949
22.450000000000003,60.74265184282086,7.824662055149952
22.500000000000004,57.155982378698724,5.158002086633729
22.550000000000004,59.209289009360226,6.328142760791579
22.6,59.284469247080445,6.664203084038597
22.650000000000002,58.53189228574272,8.600492174953349
22.700000000000003,61.75490862609452,8.06958100446971
22.750000000000004,58.20546977248522,3.752400021351006
22.800000000000004,58.53370706045137,6.367035146873576
22.85,59.602838392441384,5.4523275761485
22.900000000000002,58.92088204105043,4.755570796506304
22.950000000000003,59.374427914758414,5.919930314911843
23.000000000000004,61.55314083292262,7.227069562725523
23.050000000000004,60.24534940125138,4.616623884808257
23.1,60.96448814953927,7.263716656864786
23.150000000000002,59.9577795787866,5.7700864972267825
23.200000000000003,60.37164211710728,6.9566859665567105
23.250000000000004,59.384391084316384,7.63224998043604
23.300000000000004,58.4356803233396,6.920825431759151
23.35,60.2742995036941,7.822834954899815
23.400000000000002,56.573107768712,1.5115782677408784
23.450000000000003,59.093357566748324,7.124105715973995
23.500000000000004,58.257875840089454,7.129315384918186
23.550000000000004,57.59194733734382,5.209427415066257
23.6,58.83343467013164,5.370313324889021
23.650000000000002,59.9586387829983,5.838783382753191
23.700000000000003,59.29463231570685,5.1771711490999275
23.750000000000004,62.023966776414696,6.697099342304205
23.800000000000004,58.194114177951995,7.640005644886668
23.85,60.03601089080482,7.907921598411706
23.900000000000002,58.820951252714956,4.846573183735867
23.950000000000003,59.766661388212476,8.262385571886309
24.000000000000004,62.387369023327985,4.940766325329577
24.050000000000004,60.55311998500074,5.573180841332928
24.1,60.3291205495978,4.207526408898562
24.150000000000002,56.25779260675216,4.208894156577516
24.200000000000003,59.54476096104315,7.003903240532632
24.250000000000004,58.170459413497326,4.108866724993132
24.300000000000004,59.68360459579126,7.853735788598907
24.35,59.458145720517614,5.9302710909524485
24.400000000000002,57.7600546489072,7.13827731301582
24.450000000000003,57.863059841575144,6.050370636310577
24.500000000000004,57.982030469666554,5.631335238901023
24.550000000000004,59.50258294796753,8.511852791630242
24.6,59.44583066487039,8.336871706874199
24.650000000000002,59.589750062343185,9.16420427386393
24.700000000000003,60.495019221656435,5.9359869512574015
24.750000000000004,61.26092045570808,6.7666006342895155
24.800000000000004,58.313441118722565,6.88808258075748
24.85,61.54819903420087,5.092563770971432
24.900000000000002,59.070764155011716,7.525524629659829
24.950000000000003,58.76202977559807,6.3272892814604615
25.000000000000004,58.480436817402314,4.607256595205868
25.050000000000004,60.092617808352166,6.208658706680775
25.1,55.79182410462464,4.262470678795288
25.150000000000002,58.195473119286504,6.217554213699433
25.200000000000003,59.28549300004805,9.737073765588434
25.250000000000004,59.910746057349336,6.528048775414288
25.300000000000004,57.46670503647497,5.754067137088037
25.35,61.59995832358454,6.626240002277453
25.400000000000002,59.4684928990989,5.812548224609771
25.450000000000003,60.173129804661286,7.657479529246503
25.500000000000004,59.671708365010176,5.114677061408543
25.550000000000004,60.64934580743045,7.9879545037496
25.6,59.99572914953276,3.382767314601999
25.650000000000002,58.32991617079889,7.038584549372325
25.700000000000003,58.70393929925783,9.042137938842982
25.750000000000004,56.99240491552098,7.59587132665682
25.800000000000004,60.89472481879893,3.063435775701429
25.85,57.224385575651965,5.649197883640212
25.900000000000002,59.274849053116014,4.534642757108109
25.950000000000003,59.19562729610307,8.421046634382847
26.000000000000004,58.66400764651194,6.950503997734748
26.050000000000004,59.87154877998243,6.845408696437573
26.1,60.71537453725381,7.8219146641795785
26.150000000000002,59.97515167294351,5.542667595739857
26.200000000000003,58.898212822570194,6.248701594565044
26.250000000000004,58.31446551325281,7.29511897225291
26.300000000000004,60.48858866963866,5.497610417049643
26.35,56.6716084324818,5.021716082097406
26.400000000000002,57.63353981628104,3.7123252275404988
26.450000000000003,61.322272299097385,7.5091369812919995
26.500000000000004,59.56851749705821,5.906726526968986
26.550000000000004,58.58303665301027,2.976785781817835
26.6,59.62255017846105,4.035631580405576
26.650000000000002,61.724539486050844,6.362822629707041
26.700000000000003,58.31850671795368,5.544968330990958
26.750000000000004,59.62866333210942,5.3202860148582625
26.800000000000004,61.855605732709606,4.400377264601915
26.85,62.076701912725454,4.883532731537096
26.900000000000002,57.525547057966655,7.52729084993253
26.950000000000003,60.21793200287506,6.251622840735509
27.000000000000004,57.18019435319525,5.882927609497246
27.050000000000004,60.73526535146954,5.633234893222631
27.1,59.54050682407358,6.704946067354323
27.150000000000002,57.603365563023964,5.056489144631163
27.200000000000003,59.20260778259737,6.024585916317809
27.250000000000004,60.78283566628399,4.185110629010367
27.300000000000004,61.379682212508534,4.459100300604256
27.35,59.02708724854677,5.745346183237662
27.400000000000002,59.366921884472184,4.752655878579645
27.450000000000003,57.3863729841832,7.790794546104514
27.500000000000004,58.99143301081866,5.7018677731804965
27.550000000000004,59.96334416779197,4.226826381817977
27.6,58.132494301860675,4.774894447865253
27.650000000000002,59.61985117836045,5.702161741886637
27.700000000000003,59.255512274682985,5.750390185124814
27.750000000000004,59.54490814564039,3.4792401157353456
27.800000000000004,61.741999084798366,6.472773889428238
27.85,60.00425636391566,6.5824031961423
27.900000000000002,59.87825051663825,5.217388208921729
27.950000000000003,60.922872205577384,5.794143635298955
28.000000000000004,58.72980825730273,3.0921942783108283
28.050000000000004,58.199597129798576,6.505648237466446
28.1,60.217102668283665,6.401156781218459
28.150000000000002,58.73296721070728,4.844754923724096
28.200000000000003,58.752523783635894,6.232640681628771
28.250000000000004,59.84198886906946,5.280335253934042
28.300000000000004,61.32533240877552,5.544290220773254
28.35,59.3380602554201,5.777799885812156
28.400000000000002,58.40386019138365,2.886609420656905
28.450000000000003,60.17163860701171,6.403122265003922
28.500000000000004,58.86944821751171,5.823914737953152
28.550000000000004,58.22729408799247,8.701910013821283
28.6,58.217709057016634,7.400491818541367
28.650000000000002,59.248202330122595,7.575013460368999
28.700000000000003,59.38373581038145,7.060894625642604
28.750000000000004,60.007559061779894,4.726052732708691
28.800000000000004,58.957689829860584,7.16731887993436
28.85,56.27450040962285,5.703885940710056
28.900000000000002,58.68199967114088,4.996306075090287
28.950000000000003,59.50042173724672,5.597053657126848
29.000000000000004,57.57878456285076,6.808673629158211
29.050000000000004,59.844596902997566,6.554979395262207
29.1,56.24992437875665,5.685968339486087
29.150000000000002,56.12363468832979,6.3055241275069305
29.200000000000003,62.2690247664959,4.05653213688466
29.250000000000004,61.77532385349821,7.918513737684837
29.300000000000004,60.470376866316265,4.438524152117811
29.35,58.42284977362082,7.5364825608379284
29.400000000000002,59.38166762176449,6.659582359256199
29.450000000000003,55.5896091617817,7.233599608924253
29.500000000000004,60.35245271163131,8.413427153268051
29.550000000000004,57.38187369823025,7.307694853077852
29.6,58.643995831765935,6.267926871717549
29.650000000000002,60.08459150465489,6.422941838944932
29.700000000000003,63.17334918481117,5.096465061817251
29.750000000000004,59.45163573283843,6.35103919501488
29.800000000000004,59.75823230854338,6.1047322275534945
29.85,59.88897378659301,5.809373290799253
29.900000000000002,58.58789125735272,5.940234062522658
29.950000000000003,58.76965882258791,9.020103938035238
30.000000000000004,59.17248329626544,6.045242373645316
30.050000000000004,58.51023530109892,2.537043037122645
30.1,60.770065046790805,5.654953142799414
30.150000000000002,61.92238227551951,3.677373979215094
30.200000000000003,59.16108205105634,4.5171224287875065
30.250000000000004,60.55919460403269,1.283428728143135
30.300000000000004,62.23859680379829,4.343985809384955
30.35,59.985458013578146,6.5116642712089385
30.400000000000002,59.53557542412351,6.420154683416239
30.450000000000003,58.749893757824886,7.051994834410285
30.500000000000004,57.21292802166346,5.746156688079257
30.550000000000004,59.04591965914197,7.571505934193832
30.6,58.164649652153614,5.548073315698487
30.650000000000002,57.47279699877111,4.663260042470536
30.700000000000003,59.4210776010754,6.540537679887788
30.750000000000004,59.53372832155531,5.208505673363593
30.800000000000004,59.52367265591548,7.57046342339147
30.85,61.24198317063972,4.500569434680731
30.900000000000002,57.44727376191995,7.826273323531356
30.950000000000003,59.19850979205145,5.734256228213574
31.000000000000004,58.92419215605188,2.7470294384321936
31.050000000000004,61.247557876540554,5.8490860828257345
31.1,59.824254647127326,6.266113805720492
31.150000000000002,59.17752858944018,5.0039204580831544
31.200000000000003,59.9406492197221,6.522665609165417
31.250000000000004,59.680385327219945,6.0945369109752745
31.300000000000004,62.68993725766849,6.404232196799478
31.35,60.89816418923867,4.999812232610189
31.400000000000002,58.57030505519013,3.538672683502784
31.450000000000003,60.76544530273696,4.127923178529492
31.500000000000004,56.45545053007982,4.475837563768863
31.550000000000004,56.67562073948977,6.57889157332047
31.6,61.83443937009221,5.326427366623502
31.650000000000002,58.57451177336042,6.73765345401991
31.700000000000003,59.229405342165634,5.073571851026414
